packet_id,timestamp,altitude_m,lat,lon,temp_c,battery_v,status_code
1786,2026-09-25T10:29:29Z,762.9,13.00698,77.64767,21.4,3.907,0
1787,2026-09-25T10:29:30Z,762.58,13.007,77.6477,21.9,3.908,0
1788,2026-09-25T10:29:31Z,761.44,13.00702,77.64773,21.35,3.909,0
1789,2026-09-25T10:29:32Z,760.45,13.00704,77.64776,21.58,3.907,0
1790,2026-09-25T10:29:33Z,760.71,13.00706,77.64779,21.35,3.906,0
1791,2026-09-25T10:29:34Z,759.93,13.00708,77.64782,21.48,3.9,0
1792,2026-09-25T10:29:35Z,758.86,13.0071,77.64785,21.76,3.904,0
1793,2026-09-25T10:29:36Z,758.42,13.00712,77.64788,21.57,3.906,0
1794,2026-09-25T10:29:37Z,757.72,13.00714,77.64791,21.86,3.907,0
1795,2026-09-25T10:29:38Z,756.97,13.00716,77.64794,21.3,3.908,0
1796,2026-09-25T10:29:39Z,756.82,13.00718,77.64797,21.72,3.905,0
1797,2026-09-25T10:29:40Z,755.52,13.0072,77.648,21.55,3.9,0
1798,2026-09-25T10:29:41Z,754.9,13.00722,77.64803,21.86,3.906,0
1799,2026-09-25T10:29:42Z,754.86,13.00724,77.64806,21.44,3.899,0
1800,2026-09-25T10:29:43Z,754.14,13.00726,77.64809,21.77,3.901,0
1801,2026-09-25T10:29:44Z,753.16,13.00728,77.64812,21.43,3.907,0
1802,2026-09-25T10:29:45Z,752.43,13.0073,77.64815,21.32,3.9,0
1803,2026-09-25T10:29:46Z,752.4,13.00732,77.64818,21.34,3.901,0
1804,2026-09-25T10:29:47Z,752.02,13.00734,77.64821,21.41,3.904,0
1805,2026-09-25T10:29:48Z,751.08,13.00736,77.64824,21.72,3.906,0
1806,2026-09-25T10:29:49Z,750.34,13.00738,77.64827,21.29,3.898,0
1807,2026-09-25T10:29:50Z,750.32,13.0074,77.6483,21.33,3.902,0
1808,2026-09-25T10:29:51Z,749.78,13.00742,77.64833,21.69,3.899,0
1809,2026-09-25T10:29:52Z,748.63,13.00744,77.64836,21.61,3.898,0
1810,2026-09-25T10:29:53Z,748.32,13.00746,77.64839,21.44,3.902,0
1811,2026-09-25T10:29:54Z,747.74,13.00748,77.64842,21.29,3.898,0
1812,2026-09-25T10:29:55Z,746.78,13.0075,77.64845,21.4,3.903,0
1813,2026-09-25T10:29:56Z,746.53,13.00752,77.64848,21.53,3.9,0
1814,2026-09-25T10:29:57Z,745.89,13.00754,77.64851,21.49,3.897,0
1815,2026-09-25T10:29:58Z,745.45,13.00756,77.64854,21.22,3.904,0
1816,2026-09-25T10:29:59Z,744.44,13.00758,77.64857,21.61,3.905,0
1817,2026-09-25T10:30:00Z,744.07,13.0076,77.6486,25.22,3.904,0
1818,2026-09-25T10:30:01Z,743.43,13.00762,77.64863,25.77,3.899,0
1819,2026-09-25T10:30:02Z,743.11,13.00764,77.64866,25.71,3.898,0
1820,2026-09-25T10:30:03Z,741.87,13.00766,77.64869,25.25,3.902,0
1821,2026-09-25T10:30:04Z,741.39,13.00768,77.64872,25.65,3.901,0
1822,2026-09-25T10:30:05Z,741.14,13.0077,77.64875,25.53,3.896,0
1823,2026-09-25T10:30:06Z,740.15,13.00772,77.64878,25.59,3.896,0
1824,2026-09-25T10:30:07Z,739.77,13.00774,77.64881,25.57,3.902,0
1825,2026-09-25T10:30:08Z,738.64,13.00776,77.64884,25.23,3.895,0
1826,2026-09-25T10:30:09Z,738.48,13.00778,77.64887,25.3,3.897,0
1827,2026-09-25T10:30:10Z,737.63,13.0078,77.6489,25.17,3.894,0
1828,2026-09-25T10:30:11Z,737.79,13.00782,77.64893,25.55,3.901,0
1829,2026-09-25T10:30:12Z,737.21,13.00784,77.64896,25.54,3.9,0
1830,2026-09-25T10:30:13Z,735.79,13.00786,77.64899,25.66,3.894,0
1831,2026-09-25T10:30:14Z,735.74,13.00788,77.64902,25.69,3.899,0
1832,2026-09-25T10:30:15Z,735.46,13.0079,77.64905,25.69,3.899,0
1833,2026-09-25T10:30:16Z,734.15,13.00792,77.64908,25.42,3.901,0
1834,2026-09-25T10:30:17Z,733.95,13.00794,77.64911,25.69,3.895,0
1835,2026-09-25T10:30:18Z,733.15,13.00796,77.64914,25.67,3.9,0
1836,2026-09-25T10:30:18Z,733.15,13.00796,77.64914,25.77,3.899,0
1837,2026-09-25T10:30:19Z,732.46,13.00798,77.64917,25.23,3.893,0
1838,2026-09-25T10:30:20Z,732.33,13.008,77.6492,25.36,3.895,0
1839,2026-09-25T10:30:21Z,731.03,13.00802,77.64923,25.69,3.895,0
1840,2026-09-25T10:30:22Z,730.82,13.00804,77.64926,25.42,3.9,0
1841,2026-09-25T10:30:23Z,730.41,13.00806,77.64929,25.23,3.896,0
1842,2026-09-25T10:30:24Z,729.35,13.00808,77.64932,25.57,3.893,0
1843,2026-09-25T10:30:25Z,729.27,13.0081,77.64935,25.66,3.898,0
1844,2026-09-25T10:30:26Z,728.14,13.00812,77.64938,25.15,3.897,0
1845,2026-09-25T10:30:27Z,727.71,13.00814,77.64941,25.37,3.9,0
1846,2026-09-25T10:30:28Z,727.03,13.00816,77.64944,25.48,3.899,0
1847,2026-09-25T10:30:29Z,726.96,13.00818,77.64947,25.26,3.897,0
1848,2026-09-25T10:30:30Z,726.62,13.0082,77.6495,25.43,3.895,0
1849,2026-09-25T10:30:31Z,726.08,13.00822,77.64953,25.38,3.894,0
1850,2026-09-25T10:30:32Z,725.4,13.00824,77.64956,25.55,3.898,0
1851,2026-09-25T10:30:33Z,724.52,13.00826,77.64959,25.08,3.9,0
1852,2026-09-25T10:30:34Z,724.22,13.00828,77.64962,25.37,3.895,0
1853,2026-09-25T10:30:35Z,723.76,13.0083,77.64965,25.29,3.896,0
1854,2026-09-25T10:30:36Z,722.64,13.00832,77.64968,25.45,3.899,0
1855,2026-09-25T10:30:37Z,721.75,13.00834,77.64971,25.39,3.899,0
1856,2026-09-25T10:30:38Z,721.17,13.00836,77.64974,25.34,3.897,0
1857,2026-09-25T10:30:39Z,721.16,13.00838,77.64977,25.17,3.889,0
1858,2026-09-25T10:30:40Z,720.32,13.0084,77.6498,25.17,3.895,0
1859,2026-09-25T10:30:41Z,720.26,13.00842,77.64983,25.43,3.892,0
1860,2026-09-25T10:30:42Z,718.87,13.00844,77.64986,25.43,3.895,0
1861,2026-09-25T10:30:43Z,718.35,13.00846,77.64989,25.16,3.895,0
1862,2026-09-25T10:30:44Z,718.23,13.00848,77.64992,25.33,3.889,0
1863,2026-09-25T10:30:45Z,717.6,13.0085,77.64995,25.22,3.893,0
1864,2026-09-25T10:30:46Z,717.32,13.00852,77.64998,25.3,3.897,0
1865,2026-09-25T10:30:47Z,715.96,13.00854,77.65001,25.06,3.895,0
1866,2026-09-25T10:30:48Z,715.39,13.00856,77.65004,25.1,3.895,0
1867,2026-09-25T10:30:49Z,715.45,13.00858,77.65007,25.3,3.894,0
1868,2026-09-25T10:30:50Z,715.08,13.0086,77.6501,25.11,3.893,0
1869,2026-09-25T10:30:51Z,714.55,13.00862,77.65013,25.04,3.888,0
1870,2026-09-25T10:30:52Z,713.71,13.00864,77.65016,25.29,3.895,0
1871,2026-09-25T10:30:53Z,712.55,13.00866,77.65019,25.43,3.887,0
1872,2026-09-25T10:30:54Z,712.1,13.00868,77.65022,25.03,3.889,0
1873,2026-09-25T10:30:55Z,712.15,13.0087,77.65025,25.27,3.888,0
1874,2026-09-25T10:30:56Z,711.38,13.00872,77.65028,25.49,3.887,0
1875,2026-09-25T10:30:57Z,710.72,13.00874,77.65031,25.47,3.888,0
1876,2026-09-25T10:30:58Z,710.46,13.00876,77.65034,25.25,3.893,0
1877,2026-09-25T10:30:59Z,710.07,13.00878,77.65037,25.4,3.888,0
1878,2026-09-25T10:31:00Z,709.5,13.0088,77.6504,25.33,3.886,0
1879,2026-09-25T10:31:01Z,708.8,13.00882,77.65043,25.46,3.893,0
1880,2026-09-25T10:31:02Z,707.98,13.00884,77.65046,25.18,3.886,0
1881,2026-09-25T10:31:03Z,706.97,13.00886,77.65049,25.22,3.891,0
1882,2026-09-25T10:31:04Z,706.81,13.00888,77.65052,25.23,3.893,0
1883,2026-09-25T10:31:05Z,705.74,13.0089,77.65055,25.03,3.892,0
1884,2026-09-25T10:31:06Z,705.75,13.00892,77.65058,25.43,3.884,0
1885,2026-09-25T10:31:07Z,705.06,13.00894,77.65061,24.96,3.886,0
1886,2026-09-25T10:31:08Z,704.1,13.00896,77.65064,25.34,3.893,0
1887,2026-09-25T10:31:09Z,703.87,13.00898,77.65067,25.43,3.892,0
1888,2026-09-25T10:31:10Z,703.58,13.009,77.6507,25.07,3.889,0
1889,2026-09-25T10:31:11Z,702.85,13.00902,77.65073,25.19,3.892,0
1890,2026-09-25T10:31:12Z,702.38,13.00904,77.65076,24.96,3.885,0
1891,2026-09-25T10:31:13Z,701.71,13.00906,77.65079,25.51,3.889,0
1892,2026-09-25T10:31:14Z,701.43,13.00908,77.65082,25.14,3.883,0
1893,2026-09-25T10:31:15Z,700.33,13.0091,77.65085,25.0,3.888,0
1894,2026-09-25T10:31:16Z,699.63,13.00912,77.65088,25.15,3.89,0
1895,2026-09-25T10:31:17Z,699.51,13.00914,77.65091,25.05,3.89,0
1896,2026-09-25T10:31:18Z,699.07,13.00916,77.65094,25.09,3.884,0
1897,2026-09-25T10:31:19Z,698.66,13.00918,77.65097,25.32,3.892,0
1898,2026-09-25T10:31:20Z,697.77,13.0092,77.651,25.02,3.889,0
1899,2026-09-25T10:31:21Z,696.78,13.00922,77.65103,25.3,3.885,0
1900,2026-09-25T10:31:22Z,696.62,13.00924,77.65106,25.1,3.889,0
1901,2026-09-25T10:31:23Z,696.39,13.00926,77.65109,24.93,3.888,0
1902,2026-09-25T10:31:24Z,696.0,13.00928,77.65112,25.01,3.889,0
1903,2026-09-25T10:31:25Z,695.01,13.0093,77.65115,24.96,3.89,0
1904,2026-09-25T10:31:26Z,694.69,13.00932,77.65118,25.25,3.884,0
1905,2026-09-25T10:31:27Z,693.61,13.00934,77.65121,25.3,3.884,0
1906,2026-09-25T10:31:28Z,693.64,13.00936,77.65124,25.08,3.881,0
1907,2026-09-25T10:31:29Z,693.05,13.00938,77.65127,25.4,3.884,0
1908,2026-09-25T10:31:30Z,691.97,13.0094,77.6513,25.16,3.885,0
1909,2026-09-25T10:31:31Z,692.09,13.00942,77.65133,24.96,3.889,0
1910,2026-09-25T10:31:32Z,691.1,13.00944,77.65136,25.1,3.881,0
1911,2026-09-25T10:31:33Z,690.82,13.00946,77.65139,25.24,3.89,0
1912,2026-09-25T10:31:34Z,689.75,13.00948,77.65142,24.94,3.886,0
1913,2026-09-25T10:31:35Z,689.06,13.0095,77.65145,24.94,3.888,0
1914,2026-09-25T10:31:36Z,688.91,13.00952,77.65148,24.95,3.882,0
1915,2026-09-25T10:31:37Z,688.79,13.00954,77.65151,25.21,3.887,0
1916,2026-09-25T10:31:38Z,687.99,13.00956,77.65154,25.22,3.881,0
1917,2026-09-25T10:31:39Z,687.77,13.00958,77.65157,25.35,3.88,0
1918,2026-09-25T10:31:40Z,687.11,999,77.6516,25.13,3.888,0
1919,2026-09-25T10:31:41Z,686.29,13.00962,77.65163,25.34,3.881,0
1920,2026-09-25T10:31:42Z,685.89,13.00964,77.65166,25.27,3.88,0
1921,2026-09-25T10:31:43Z,684.94,13.00966,77.65169,25.18,3.887,0
1922,2026-09-25T10:31:44Z,684.65,13.00968,77.65172,24.91,3.884,0
1923,2026-09-25T10:31:45Z,683.53,13.0097,77.65175,25.41,3.878,0
1924,2026-09-25T10:31:46Z,683.44,13.00972,77.65178,25.28,3.877,0
1925,2026-09-25T10:31:47Z,682.95,13.00974,77.65181,25.1,3.885,0
1926,2026-09-25T10:31:48Z,682.7,13.00976,77.65184,25.08,3.879,0
1927,2026-09-25T10:31:49Z,681.89,13.00978,77.65187,24.82,3.884,0
1928,2026-09-25T10:31:50Z,681.74,13.0098,77.6519,24.88,3.88,0
1929,2026-09-25T10:31:51Z,680.9,13.00982,77.65193,24.85,3.882,0
1930,2026-09-25T10:31:52Z,680.0,13.00984,77.65196,25.22,3.885,0
1931,2026-09-25T10:31:53Z,679.91,13.00986,77.65199,24.8,3.881,0
1932,2026-09-25T10:31:54Z,679.39,13.00988,77.65202,25.31,3.88,0
1933,2026-09-25T10:31:55Z,678.86,13.0099,77.65205,25.0,3.881,0
1934,2026-09-25T10:31:56Z,678.16,13.00992,77.65208,25.3,3.877,0
1935,2026-09-25T10:31:56Z,678.16,13.00992,77.65208,25.4,3.876,0
1936,2026-09-25T10:31:57Z,677.88,13.00994,77.65211,24.98,3.876,0
1937,2026-09-25T10:31:58Z,676.88,13.00996,77.65214,24.93,3.884,0
1938,2026-09-25T10:31:59Z,676.45,13.00998,77.65217,25.25,3.883,0
1939,2026-09-25T10:32:00Z,675.45,13.01,77.6522,25.3,3.882,0
1940,2026-09-25T10:32:01Z,674.88,13.01002,77.65223,25.33,3.882,0
1941,2026-09-25T10:32:02Z,675.18,13.01004,77.65226,24.83,3.879,0
1942,2026-09-25T10:32:03Z,674.37,13.01006,77.65229,24.98,3.877,0
1943,2026-09-25T10:32:04Z,673.77,13.01008,77.65232,24.79,3.881,0
1944,2026-09-25T10:32:05Z,672.87,13.0101,77.65235,25.34,3.876,0
1945,2026-09-25T10:32:06Z,672.24,13.01012,77.65238,25.04,3.883,0
1946,2026-09-25T10:32:07Z,672.18,13.01014,77.65241,25.32,3.876,0
1947,2026-09-25T10:32:08Z,671.81,13.01016,77.65244,24.88,3.878,0
1948,2026-09-25T10:32:09Z,670.79,13.01018,77.65247,25.14,3.877,0
1949,2026-09-25T10:32:10Z,670.05,13.0102,77.6525,24.94,3.878,0
1950,2026-09-25T10:32:11Z,669.98,13.01022,77.65253,24.8,3.88,0
1951,2026-09-25T10:32:12Z,669.59,13.01024,77.65256,25.04,3.876,0
1952,2026-09-25T10:32:13Z,669.0,13.01026,77.65259,25.2,3.882,0
1953,2026-09-25T10:32:14Z,668.65,13.01028,77.65262,25.28,3.874,0
1954,2026-09-25T10:32:15Z,668.2,13.0103,77.65265,24.98,3.874,0
1955,2026-09-25T10:32:16Z,667.67,13.01032,77.65268,24.88,3.882,0
1956,2026-09-25T10:32:17Z,666.35,13.01034,77.65271,24.88,3.879,0
1957,2026-09-25T10:32:18Z,666.21,13.01036,77.65274,25.22,3.877,0
1958,2026-09-25T10:32:19Z,665.8,13.01038,77.65277,24.88,3.882,0
1959,2026-09-25T10:32:20Z,665.18,13.0104,77.6528,24.77,3.875,0
1960,2026-09-25T10:32:21Z,664.55,13.01042,77.65283,25.08,3.875,0
1961,2026-09-25T10:32:22Z,663.64,13.01044,77.65286,25.21,3.873,0
1962,2026-09-25T10:32:23Z,663.99,13.01046,77.65289,25.07,3.875,0
1963,2026-09-25T10:32:24Z,662.85,13.01048,77.65292,25.07,3.874,0
1964,2026-09-25T10:32:25Z,662.57,13.0105,77.65295,25.1,3.879,0
1965,2026-09-25T10:32:26Z,661.9,13.01052,77.65298,24.85,3.872,0
1966,2026-09-25T10:32:27Z,661.71,13.01054,77.65301,24.77,3.874,0
1967,2026-09-25T10:32:28Z,660.87,13.01056,77.65304,25.25,3.878,0
1968,2026-09-25T10:32:29Z,659.91,13.01058,77.65307,24.87,3.875,0
1969,2026-09-25T10:32:30Z,659.5,13.0106,77.6531,25.21,3.877,0
1970,2026-09-25T10:32:31Z,659.09,13.01062,77.65313,25.23,3.878,0
1971,2026-09-25T10:32:32Z,658.96,13.01064,77.65316,25.05,3.872,0
1972,2026-09-25T10:32:33Z,657.98,13.01066,77.65319,24.67,3.873,0
1973,2026-09-25T10:32:34Z,657.35,13.01068,77.65322,24.8,3.871,0
1974,2026-09-25T10:32:35Z,657.25,13.0107,77.65325,24.66,3.872,0
1975,2026-09-25T10:32:36Z,656.5,13.01072,77.65328,24.86,3.874,0
1976,2026-09-25T10:32:37Z,655.8,13.01074,77.65331,24.81,3.878,0
1977,2026-09-25T10:32:38Z,655.51,13.01076,77.65334,24.93,3.87,0
1978,2026-09-25T10:32:39Z,655.04,13.01078,77.65337,24.82,3.869,0
1979,2026-09-25T10:32:40Z,654.8,13.0108,77.6534,25.21,3.871,0
1980,2026-09-25T10:32:41Z,654.24,13.01082,77.65343,24.9,3.871,0
1981,2026-09-25T10:32:42Z,653.95,13.01084,77.65346,25.2,3.874,0
1982,2026-09-25T10:32:43Z,652.63,13.01086,77.65349,24.95,3.877,0
1983,2026-09-25T10:32:44Z,652.4,13.01088,77.65352,25.02,3.875,0
1984,2026-09-25T10:32:45Z,652.33,13.0109,77.65355,24.68,3.874,0
1985,2026-09-25T10:32:46Z,651.22,13.01092,77.65358,24.84,3.875,0
1986,2026-09-25T10:32:47Z,650.84,13.01094,77.65361,24.66,3.868,0
1987,2026-09-25T10:32:48Z,650.5,13.01096,77.65364,24.94,3.869,0
1988,2026-09-25T10:32:49Z,650.28,13.01098,77.65367,24.76,3.867,0
1989,2026-09-25T10:32:50Z,649.36,13.011,77.6537,24.86,3.874,0
1990,2026-09-25T10:32:51Z,648.38,13.01102,77.65373,24.89,3.869,0
1991,2026-09-25T10:32:52Z,648.09,13.01104,77.65376,24.94,3.875,0
1992,2026-09-25T10:32:53Z,648.16,13.01106,77.65379,24.8,3.867,0
1993,2026-09-25T10:32:54Z,647.58,13.01108,77.65382,24.79,3.87,0
1994,2026-09-25T10:32:55Z,646.49,13.0111,77.65385,24.78,3.876,0
1995,2026-09-25T10:32:56Z,646.56,13.01112,77.65388,24.61,3.873,0
1996,2026-09-25T10:32:57Z,645.61,13.01114,77.65391,25.16,3.874,0
1997,2026-09-25T10:32:58Z,644.94,13.01116,77.65394,25.04,3.875,0
1998,2026-09-25T10:32:59Z,644.55,13.01118,77.65397,25.09,3.866,0
1999,2026-09-25T10:33:00Z,644.2,13.0112,77.654,24.6,3.867,0
2000,2026-09-25T10:33:01Z,643.56,13.01122,77.65403,25.07,3.875,0
2001,2026-09-25T10:33:02Z,642.64,13.01124,77.65406,25.12,3.873,0
2002,2026-09-25T10:33:03Z,642.14,13.01126,77.65409,24.79,3.874,0
2003,2026-09-25T10:33:04Z,641.95,13.01128,77.65412,24.87,3.871,0
2004,2026-09-25T10:33:05Z,641.78,13.0113,77.65415,24.61,3.866,0
2005,2026-09-25T10:33:06Z,640.88,13.01132,77.65418,24.86,3.864,0
2006,2026-09-25T10:33:07Z,640.82,13.01134,77.65421,25.02,3.867,0
2007,2026-09-25T10:33:08Z,640.03,13.01136,77.65424,24.8,3.864,0
2008,2026-09-25T10:33:09Z,638.95,13.01138,77.65427,24.68,3.874,0
2009,2026-09-25T10:33:10Z,639.27,13.0114,77.6543,24.79,3.87,0
2010,2026-09-25T10:33:11Z,638.81,13.01142,77.65433,24.76,3.868,0
2011,2026-09-25T10:33:12Z,638.1,13.01144,77.65436,24.66,3.864,0
2012,2026-09-25T10:33:13Z,637.17,13.01146,77.65439,25.1,3.864,0
2013,2026-09-25T10:33:14Z,637.13,13.01148,77.65442,24.85,3.869,0
2014,2026-09-25T10:33:15Z,636.73,13.0115,77.65445,24.88,3.868,0
2015,2026-09-25T10:33:16Z,636.04,13.01152,77.65448,24.56,3.867,0
2016,2026-09-25T10:33:17Z,635.41,13.01154,77.65451,25.0,3.864,0
2017,2026-09-25T10:33:18Z,634.38,13.01156,77.65454,24.68,3.871,0
2018,2026-09-25T10:33:19Z,633.95,13.01158,77.65457,24.58,3.865,0
2019,2026-09-25T10:33:20Z,633.71,13.0116,77.6546,25.03,3.866,0
2020,2026-09-25T10:33:21Z,633.07,13.01162,77.65463,24.79,3.871,0
2021,2026-09-25T10:33:22Z,632.78,13.01164,77.65466,24.93,3.863,0
2022,2026-09-25T10:33:23Z,631.85,13.01166,77.65469,24.92,3.866,0
2023,2026-09-25T10:33:24Z,632.12,13.01168,77.65472,24.96,3.868,0
2024,2026-09-25T10:33:25Z,631.03,13.0117,77.65475,24.87,3.868,0
2025,2026-09-25T10:33:26Z,630.32,13.01172,77.65478,24.81,3.869,0
2026,2026-09-25T10:33:27Z,629.72,13.01174,77.65481,24.76,3.864,0
2027,2026-09-25T10:33:28Z,629.68,13.01176,77.65484,24.65,3.869,0
2028,2026-09-25T10:33:29Z,628.79,13.01178,77.65487,24.54,3.862,0
2029,2026-09-25T10:33:30Z,628.37,13.0118,77.6549,24.98,3.866,0
2030,2026-09-25T10:33:31Z,628.5,13.01182,77.65493,24.76,3.865,0
2031,2026-09-25T10:33:32Z,627.71,13.01184,77.65496,24.88,3.861,0
2032,2026-09-25T10:33:33Z,627.11,13.01186,77.65499,24.48,3.868,0
2033,2026-09-25T10:33:34Z,627.07,13.01188,77.65502,24.72,3.862,0
2034,2026-09-25T10:33:35Z,626.0,13.0119,77.65505,24.91,3.868,0
2035,2026-09-25T10:33:36Z,625.73,13.01192,77.65508,24.88,3.862,0
2036,2026-09-25T10:33:37Z,625.33,13.01194,77.65511,24.44,3.867,0
2037,2026-09-25T10:33:38Z,624.33,13.01196,77.65514,24.92,3.86,0
2038,2026-09-25T10:33:39Z,623.84,13.01198,77.65517,24.49,3.86,0
2039,2026-09-25T10:33:40Z,623.18,13.012,77.6552,24.82,3.866,0
2040,2026-09-25T10:33:41Z,622.67,13.01202,77.65523,24.86,3.866,0
2041,2026-09-25T10:33:42Z,622.13,13.01204,77.65526,24.46,3.866,0
2042,2026-09-25T10:33:43Z,622.09,13.01206,77.65529,24.43,3.859,0
2043,2026-09-25T10:33:44Z,621.33,13.01208,77.65532,24.43,3.865,0
2044,2026-09-25T10:33:45Z,621.32,13.0121,77.65535,24.86,3.867,0
2045,2026-09-25T10:33:46Z,620.28,13.01212,77.65538,24.92,3.859,0
2046,2026-09-25T10:33:47Z,619.91,13.01214,77.65541,24.43,3.865,0
2047,2026-09-25T10:33:48Z,620.0,13.01216,77.65544,24.95,3.86,0
2048,2026-09-25T10:33:49Z,618.71,13.01218,77.65547,24.67,3.864,0
2049,2026-09-25T10:33:50Z,618.29,13.0122,77.6555,24.71,3.858,0
2050,2026-09-25T10:33:51Z,618.12,13.01222,77.65553,24.38,3.859,0
2051,2026-09-25T10:33:52Z,617.23,13.01224,77.65556,24.53,3.865,0
2052,2026-09-25T10:33:53Z,617.08,13.01226,77.65559,24.94,3.857,0
2053,2026-09-25T10:33:54Z,616.25,13.01228,77.65562,24.66,3.863,0
2054,2026-09-25T10:33:55Z,615.9,13.0123,77.65565,24.7,3.86,0
2055,2026-09-25T10:33:56Z,615.99,13.01232,77.65568,24.46,3.86,0
2056,2026-09-25T10:33:57Z,614.91,13.01234,77.65571,24.47,3.858,0
2057,2026-09-25T10:33:58Z,614.14,13.01236,77.65574,24.93,3.856,0
2058,2026-09-25T10:33:59Z,613.64,13.01238,77.65577,24.42,3.863,0
2059,2026-09-25T10:34:00Z,613.72,13.0124,77.6558,24.66,3.855,0
2060,2026-09-25T10:34:01Z,612.85,13.01242,77.65583,24.4,3.858,0
2061,2026-09-25T10:34:02Z,612.62,13.01244,77.65586,24.52,3.865,0
2062,2026-09-25T10:34:03Z,611.96,13.01246,77.65589,24.65,3.858,0
2063,2026-09-25T10:34:04Z,611.88,13.01248,77.65592,24.43,3.855,0
2064,2026-09-25T10:34:05Z,611.36,13.0125,77.65595,24.61,3.861,0
2065,2026-09-25T10:34:06Z,610.2,13.01252,77.65598,24.91,3.859,0
2066,2026-09-25T10:34:07Z,609.63,13.01254,77.65601,24.57,3.861,0
2067,2026-09-25T10:34:08Z,609.12,13.01256,77.65604,24.39,3.858,0
2068,2026-09-25T10:34:09Z,609.12,13.01258,77.65607,24.36,3.863,0
2069,2026-09-25T10:34:10Z,609.01,13.0126,77.6561,24.34,3.863,0
2070,2026-09-25T10:34:11Z,607.87,13.01262,77.65613,24.65,3.863,0
2071,2026-09-25T10:34:12Z,607.15,13.01264,77.65616,24.79,3.86,0
2072,2026-09-25T10:34:13Z,606.81,13.01266,77.65619,24.72,3.859,0
2073,2026-09-25T10:34:14Z,606.31,13.01268,77.65622,24.75,3.859,0
2074,2026-09-25T10:34:15Z,605.94,13.0127,77.65625,24.57,3.858,0
2075,2026-09-25T10:34:16Z,605.44,13.01272,77.65628,24.57,3.855,0
2076,2026-09-25T10:34:17Z,605.32,13.01274,77.65631,24.33,3.855,0
2077,2026-09-25T10:34:18Z,604.55,13.01276,77.65634,24.65,3.853,0
2078,2026-09-25T10:34:19Z,603.66,13.01278,77.65637,24.29,3.853,0
2079,2026-09-25T10:34:20Z,603.74,13.0128,77.6564,24.84,3.856,0
2080,2026-09-25T10:34:21Z,603.24,13.01282,77.65643,24.35,3.858,0
2081,2026-09-25T10:34:22Z,602.17,13.01284,77.65646,24.3,3.859,0
2082,2026-09-25T10:34:23Z,602.34,13.01286,77.65649,24.73,3.853,0
2083,2026-09-25T10:34:24Z,601.74,13.01288,77.65652,24.54,3.854,0
2084,2026-09-25T10:34:25Z,600.92,13.0129,77.65655,24.76,3.856,0
2085,2026-09-25T10:34:26Z,601.04,13.01292,77.65658,24.26,3.855,0
2086,2026-09-25T10:34:27Z,600.51,13.01294,77.65661,24.47,3.854,0
2087,2026-09-25T10:34:28Z,599.48,13.01296,77.65664,24.51,3.85,0
2088,2026-09-25T10:34:29Z,599.17,13.01298,77.65667,24.75,3.853,0
2089,2026-09-25T10:34:30Z,598.83,13.013,77.6567,24.51,3.851,0
2090,2026-09-25T10:34:31Z,598.34,13.01302,77.65673,24.51,3.851,0
2091,2026-09-25T10:34:32Z,597.81,13.01304,77.65676,24.62,3.857,0
2092,2026-09-25T10:34:33Z,597.21,13.01306,77.65679,24.5,3.859,0
2093,2026-09-25T10:34:34Z,596.66,13.01308,77.65682,24.44,3.854,0
2094,2026-09-25T10:34:35Z,596.63,13.0131,77.65685,24.58,3.853,0
2095,2026-09-25T10:34:36Z,596.14,13.01312,77.65688,24.39,3.849,0
2096,2026-09-25T10:34:37Z,594.72,13.01314,77.65691,24.7,3.852,0
2097,2026-09-25T10:34:38Z,594.92,13.01316,77.65694,24.22,3.858,0
2098,2026-09-25T10:34:39Z,594.03,13.01318,77.65697,24.25,3.852,0
2099,2026-09-25T10:34:40Z,593.56,13.0132,77.657,24.4,3.855,0
2100,2026-09-25T10:34:41Z,592.96,13.01322,77.65703,24.58,3.854,0
2101,2026-09-25T10:34:42Z,593.13,13.01324,77.65706,24.22,3.851,0
2102,2026-09-25T10:34:43Z,592.07,13.01326,77.65709,24.19,3.851,0
2103,2026-09-25T10:34:44Z,591.7,13.01328,77.65712,24.69,3.854,0
2104,2026-09-25T10:34:45Z,591.65,13.0133,77.65715,24.33,3.855,0
2105,2026-09-25T10:34:46Z,590.85,13.01332,77.65718,24.76,3.851,0
2106,2026-09-25T10:34:47Z,590.16,13.01334,77.65721,24.5,3.855,0
2107,2026-09-25T10:34:48Z,589.39,13.01336,77.65724,24.57,3.85,0
2108,2026-09-25T10:34:49Z,589.3,13.01338,77.65727,24.62,3.85,0
2109,2026-09-25T10:34:50Z,588.92,13.0134,77.6573,24.37,3.851,0
2110,2026-09-25T10:34:51Z,588.32,13.01342,77.65733,24.66,3.855,0
2111,2026-09-25T10:34:52Z,588.17,13.01344,77.65736,24.47,3.849,0
2112,2026-09-25T10:34:53Z,586.9,13.01346,77.65739,24.74,3.85,0
2113,2026-09-25T10:34:54Z,586.59,13.01348,77.65742,24.59,3.847,0
2114,2026-09-25T10:34:55Z,586.71,13.0135,77.65745,24.19,3.849,0
2115,2026-09-25T10:34:56Z,585.46,13.01352,77.65748,24.61,3.851,0
2116,2026-09-25T10:34:57Z,585.11,13.01354,77.65751,24.61,3.853,0
2117,2026-09-25T10:34:58Z,584.71,13.01356,77.65754,24.6,3.849,0
